,Candidate,State,District,Office Type,Partisan Lean,Primary %,Won Primary,Gender,Race,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,STEM?,Obama Alum?,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,Hillary_Won?,Obama_Won?
178,Carl Spoerer,IL,U.S. House Illinois District 15,Representative,-0.44630001,0.37900002,No,Male,White,No,No,No,No,Yes,No,0.9214016151356939,0.03364810582435991,0.0222641480390332,0.07859838486430647,0.01690996277345176,0.49924602042544136,0.3610009344398856,0.18533851579712846,47113.09090909091,0.07329224901325476,0.12200826786293963,0.8259337173349075,0.11258512610968825,0.8232471655783798,0.6144207693276652,0,0
179,Kevin Gaither,IL,U.S. House Illinois District 15,Representative,-0.44630001,0.62099998,Yes,Male,White,No,No,No,No,No,No,0.9214016151356939,0.03364810582435991,0.0222641480390332,0.07859838486430647,0.01690996277345176,0.49924602042544136,0.3610009344398856,0.18533851579712846,47113.09090909091,0.07329224901325476,0.12200826786293963,0.8259337173349075,0.11258512610968825,0.8232471655783798,0.6144207693276652,0,0
180,Amy Murri Briel,IL,U.S. House Illinois District 16,Representative,-0.17360001,0.195,No,Female,White,No,No,No,No,No,No,0.8500987661007293,0.035586757311843444,0.08671072174614045,0.14990123389927054,0.04731668114823913,0.5003821033157202,0.37262129017488294,0.17019134476503972,56541.5,0.07496865314734427,0.1066142565546082,0.7988399556812033,0.08325593683136331,0.7913217125816346,0.4415208039114338,0,1
181,Beth Vercolio-Osmund,IL,U.S. House Illinois District 16,Representative,-0.17360001,0.13,No,Female,White,No,No,No,No,No,No,0.8500987661007293,0.035586757311843444,0.08671072174614045,0.14990123389927054,0.04731668114823913,0.5003821033157202,0.37262129017488294,0.17019134476503972,56541.5,0.07496865314734427,0.1066142565546082,0.7988399556812033,0.08325593683136331,0.7913217125816346,0.4415208039114338,0,1
182,Neill Mohammad,IL,U.S. House Illinois District 16,Representative,-0.17360001,0.27200001,No,Male,Nonwhite,No,No,No,No,No,No,0.8500987661007293,0.035586757311843444,0.08671072174614045,0.14990123389927054,0.04731668114823913,0.5003821033157202,0.37262129017488294,0.17019134476503972,56541.5,0.07496865314734427,0.1066142565546082,0.7988399556812033,0.08325593683136331,0.7913217125816346,0.4415208039114338,0,1
183,Sara Dady,IL,U.S. House Illinois District 16,Representative,-0.17360001,0.40299999,Yes,Female,White,No,No,No,No,No,No,0.8500987661007293,0.035586757311843444,0.08671072174614045,0.14990123389927054,0.04731668114823913,0.5003821033157202,0.37262129017488294,0.17019134476503972,56541.5,0.07496865314734427,0.1066142565546082,0.7988399556812033,0.08325593683136331,0.7913217125816346,0.4415208039114338,0,1
184,Brian Deters,IL,U.S. House Illinois District 18,Representative,-0.2883,0.395,No,Male,White,No,No,No,No,No,No,0.890270231610259,0.050178184108591255,0.03041640141456801,0.1097297683897411,0.024739537654080608,0.49516554838824,0.3688034799352324,0.17873972870480934,51895.57894736841,0.0697382264951136,0.09510507401718211,0.7766294325159633,0.08137954453415772,0.7708460047762373,0.529509736568143,0,0
185,Darrel Miller,IL,U.S. House Illinois District 18,Representative,-0.2883,0.18799999,No,Male,White,No,No,No,No,No,No,0.890270231610259,0.050178184108591255,0.03041640141456801,0.1097297683897411,0.024739537654080608,0.49516554838824,0.3688034799352324,0.17873972870480934,51895.57894736841,0.0697382264951136,0.09510507401718211,0.7766294325159633,0.08137954453415772,0.7708460047762373,0.529509736568143,0,0
186,Junius Rodriguez,IL,U.S. House Illinois District 18,Representative,-0.2883,0.41700001,Yes,Male,White,No,No,No,No,No,No,0.890270231610259,0.050178184108591255,0.03041640141456801,0.1097297683897411,0.024739537654080608,0.49516554838824,0.3688034799352324,0.17873972870480934,51895.57894736841,0.0697382264951136,0.09510507401718211,0.7766294325159633,0.08137954453415772,0.7708460047762373,0.529509736568143,0,0
187,Jesus Garcia,IL,U.S. House Illinois District 4,Representative,0.6508999599999999,0.66199997,Yes,Male,Nonwhite,No,No,Yes,No,No,No,0.428688445407287,0.23582942377679894,0.248842532149228,0.571311554592713,0.21075355207720603,0.5150351740529789,0.404845458936505,0.129631616954324,56902.0,0.0965736627170349,0.14189350740747397,0.6352884719490409,0.058835871226399904,0.507953818236011,0.000452963852406551,1,1
188,Richard Gonzalez,IL,U.S. House Illinois District 4,Representative,0.6508999599999999,0.11900000000000001,No,Male,Nonwhite,No,No,No,No,No,No,0.428688445407287,0.23582942377679894,0.248842532149228,0.571311554592713,0.21075355207720603,0.5150351740529789,0.404845458936505,0.129631616954324,56902.0,0.0965736627170349,0.14189350740747397,0.6352884719490409,0.058835871226399904,0.507953818236011,0.000452963852406551,1,1
189,Sol Flores,IL,U.S. House Illinois District 4,Representative,0.6508999599999999,0.21899999999999997,No,Male,Nonwhite,No,No,No,No,No,No,0.428688445407287,0.23582942377679894,0.248842532149228,0.571311554592713,0.21075355207720603,0.5150351740529789,0.404845458936505,0.129631616954324,56902.0,0.0965736627170349,0.14189350740747397,0.6352884719490409,0.058835871226399904,0.507953818236011,0.000452963852406551,1,1
190,Amanda Howland,IL,U.S. House Illinois District 6,Representative,0.0067000002,0.127,No,Female,White,No,No,No,No,No,No,0.6297266685883662,0.08270159212816379,0.20669696632779921,0.37027333141163377,0.17166593578652609,0.5059857811456688,0.40113284413924233,0.12493672428873719,73949.4,0.07222325805722372,0.11242039104438231,0.6143400086775741,0.044967270297030834,0.5509779174086812,0.02959406474462364,1,1
191,Becky Anderson Wilkins,IL,U.S. House Illinois District 6,Representative,0.0067000002,0.06,No,Female,White,No,No,No,No,No,No,0.6297266685883662,0.08270159212816379,0.20669696632779921,0.37027333141163377,0.17166593578652609,0.5059857811456688,0.40113284413924233,0.12493672428873719,73949.4,0.07222325805722372,0.11242039104438231,0.6143400086775741,0.044967270297030834,0.5509779174086812,0.02959406474462364,1,1
192,Carole Cheney,IL,U.S. House Illinois District 6,Representative,0.0067000002,0.174,No,Female,White,No,No,No,No,No,No,0.6297266685883662,0.08270159212816379,0.20669696632779921,0.37027333141163377,0.17166593578652609,0.5059857811456688,0.40113284413924233,0.12493672428873719,73949.4,0.07222325805722372,0.11242039104438231,0.6143400086775741,0.044967270297030834,0.5509779174086812,0.02959406474462364,1,1
193,Jennifer Zordani,IL,U.S. House Illinois District 6,Representative,0.0067000002,0.040999998999999995,No,Female,White,No,No,No,No,No,No,0.6297266685883662,0.08270159212816379,0.20669696632779921,0.37027333141163377,0.17166593578652609,0.5059857811456688,0.40113284413924233,0.12493672428873719,73949.4,0.07222325805722372,0.11242039104438231,0.6143400086775741,0.044967270297030834,0.5509779174086812,0.02959406474462364,1,1
194,Kelly Mazeski,IL,U.S. House Illinois District 6,Representative,0.0067000002,0.26799999,No,Female,White,No,No,No,No,Yes,No,0.6297266685883662,0.08270159212816379,0.20669696632779921,0.37027333141163377,0.17166593578652609,0.5059857811456688,0.40113284413924233,0.12493672428873719,73949.4,0.07222325805722372,0.11242039104438231,0.6143400086775741,0.044967270297030834,0.5509779174086812,0.02959406474462364,1,1
195,Ryan Huffman,IL,U.S. House Illinois District 6,Representative,0.0067000002,0.035,No,Male,White,No,No,No,No,Yes,No,0.6297266685883662,0.08270159212816379,0.20669696632779921,0.37027333141163377,0.17166593578652609,0.5059857811456688,0.40113284413924233,0.12493672428873719,73949.4,0.07222325805722372,0.11242039104438231,0.6143400086775741,0.044967270297030834,0.5509779174086812,0.02959406474462364,1,1
196,Sean Casten,IL,U.S. House Illinois District 6,Representative,0.0067000002,0.295,Yes,Male,White,No,No,No,Yes,Yes,No,0.6297266685883662,0.08270159212816379,0.20669696632779921,0.37027333141163377,0.17166593578652609,0.5059857811456688,0.40113284413924233,0.12493672428873719,73949.4,0.07222325805722372,0.11242039104438231,0.6143400086775741,0.044967270297030834,0.5509779174086812,0.02959406474462364,1,1
197,Douglas Carpenter,IN,U.S. House Indiana District 2,Representative,-0.2343,0.053000002000000004,No,Male,White,No,No,No,No,Yes,No,0.8651790131180498,0.040943972371473375,0.06684337267585289,0.13482098688195035,0.036534244496814014,0.4983993114696264,0.38806632291078325,0.15887375569738424,47608.77777777778,0.07459191201279392,0.15012211552825303,0.8313414127579563,0.1328513390855689,0.8230027143406757,0.49988198977586396,0,0
198,John Petroff,IN,U.S. House Indiana District 2,Representative,-0.2343,0.015,No,Male,White,No,No,No,No,No,No,0.8651790131180498,0.040943972371473375,0.06684337267585289,0.13482098688195035,0.036534244496814014,0.4983993114696264,0.38806632291078325,0.15887375569738424,47608.77777777778,0.07459191201279392,0.15012211552825303,0.8313414127579563,0.1328513390855689,0.8230027143406757,0.49988198977586396,0,0
199,Mel Hall,IN,U.S. House Indiana District 2,Representative,-0.2343,0.41700001,Yes,Female,White,No,No,No,Yes,Yes,No,0.8651790131180498,0.040943972371473375,0.06684337267585289,0.13482098688195035,0.036534244496814014,0.4983993114696264,0.38806632291078325,0.15887375569738424,47608.77777777778,0.07459191201279392,0.15012211552825303,0.8313414127579563,0.1328513390855689,0.8230027143406757,0.49988198977586396,0,0
200,Pat Hackett,IN,U.S. House Indiana District 2,Representative,-0.2343,0.28200001,No,Female,White,No,Yes,No,No,No,No,0.8651790131180498,0.040943972371473375,0.06684337267585289,0.13482098688195035,0.036534244496814014,0.4983993114696264,0.38806632291078325,0.15887375569738424,47608.77777777778,0.07459191201279392,0.15012211552825303,0.8313414127579563,0.1328513390855689,0.8230027143406757,0.49988198977586396,0,0
201,Roland Leech,IN,U.S. House Indiana District 2,Representative,-0.2343,0.012,No,Male,White,Yes,No,No,No,No,No,0.8651790131180498,0.040943972371473375,0.06684337267585289,0.13482098688195035,0.036534244496814014,0.4983993114696264,0.38806632291078325,0.15887375569738424,47608.77777777778,0.07459191201279392,0.15012211552825303,0.8313414127579563,0.1328513390855689,0.8230027143406757,0.49988198977586396,0,0
202,Yatish Joshi,IN,U.S. House Indiana District 2,Representative,-0.2343,0.221,No,Male,Nonwhite,No,No,No,Yes,Yes,No,0.8651790131180498,0.040943972371473375,0.06684337267585289,0.13482098688195035,0.036534244496814014,0.4983993114696264,0.38806632291078325,0.15887375569738424,47608.77777777778,0.07459191201279392,0.15012211552825303,0.8313414127579563,0.1328513390855689,0.8230027143406757,0.49988198977586396,0,0
203,Courtney Tritch,IN,U.S. House Indiana District 3,Representative,-0.35479999999999995,0.79099998,Yes,Female,White,No,No,No,No,No,No,0.9223952282372788,0.013880321709391798,0.0416720046143928,0.07760477176272104,0.02298973237951372,0.5029217924276757,0.40143288833841134,0.15620325188293208,49217.333333333336,0.05879085632187465,0.1433453030437596,0.8306117172089319,0.132954920922682,0.8262355922833134,0.5502586237687961,0,0
204,John Roberson,IN,U.S. House Indiana District 3,Representative,-0.35479999999999995,0.102,No,Male,Nonwhite,Yes,No,No,No,No,No,0.9223952282372788,0.013880321709391798,0.0416720046143928,0.07760477176272104,0.02298973237951372,0.5029217924276757,0.40143288833841134,0.15620325188293208,49217.333333333336,0.05879085632187465,0.1433453030437596,0.8306117172089319,0.132954920922682,0.8262355922833134,0.5502586237687961,0,0
205,Tommy Schrader,IN,U.S. House Indiana District 3,Representative,-0.35479999999999995,0.107,No,Male,White,No,No,No,No,No,No,0.9223952282372788,0.013880321709391798,0.0416720046143928,0.07760477176272104,0.02298973237951372,0.5029217924276757,0.40143288833841134,0.15620325188293208,49217.333333333336,0.05879085632187465,0.1433453030437596,0.8306117172089319,0.132954920922682,0.8262355922833134,0.5502586237687961,0,0
206,Darin Patrick Griesey,IN,U.S. House Indiana District 4,Representative,-0.34110001000000006,0.06699999799999999,No,Male,White,No,No,No,No,No,No,0.9008595754764903,0.01856330763104874,0.0542066450423331,0.09914042452350977,0.03694361558221666,0.49990431538025765,0.3853566463245447,0.15995507884228977,53578.0625,0.060919568694418134,0.11304129282768222,0.7990798648117591,0.09768033625836438,0.7977643418500212,0.5686862664393852,0,0
207,Joe Mackey,IN,U.S. House Indiana District 4,Representative,-0.34110001000000006,0.161,No,Male,White,No,No,No,No,No,No,0.9008595754764903,0.01856330763104874,0.0542066450423331,0.09914042452350977,0.03694361558221666,0.49990431538025765,0.3853566463245447,0.15995507884228977,53578.0625,0.060919568694418134,0.11304129282768222,0.7990798648117591,0.09768033625836438,0.7977643418500212,0.5686862664393852,0,0
208,Roger Day,IN,U.S. House Indiana District 4,Representative,-0.34110001000000006,0.124,No,Male,White,No,No,No,No,No,No,0.9008595754764903,0.01856330763104874,0.0542066450423331,0.09914042452350977,0.03694361558221666,0.49990431538025765,0.3853566463245447,0.15995507884228977,53578.0625,0.060919568694418134,0.11304129282768222,0.7990798648117591,0.09768033625836438,0.7977643418500212,0.5686862664393852,0,0
209,Roland Ellis,IN,U.S. House Indiana District 4,Representative,-0.34110001000000006,0.091999998,No,Male,White,No,No,No,No,No,No,0.9008595754764903,0.01856330763104874,0.0542066450423331,0.09914042452350977,0.03694361558221666,0.49990431538025765,0.3853566463245447,0.15995507884228977,53578.0625,0.060919568694418134,0.11304129282768222,0.7990798648117591,0.09768033625836438,0.7977643418500212,0.5686862664393852,0,0
210,Tobi Beck,IN,U.S. House Indiana District 4,Representative,-0.34110001000000006,0.34599998,Yes,Male,White,Yes,No,No,No,No,No,0.9008595754764903,0.01856330763104874,0.0542066450423331,0.09914042452350977,0.03694361558221666,0.49990431538025765,0.3853566463245447,0.15995507884228977,53578.0625,0.060919568694418134,0.11304129282768222,0.7990798648117591,0.09768033625836438,0.7977643418500212,0.5686862664393852,0,0
211,Veronikka Ziol,IN,U.S. House Indiana District 4,Representative,-0.34110001000000006,0.21100000000000002,No,Female,White,No,Yes,No,No,No,No,0.9008595754764903,0.01856330763104874,0.0542066450423331,0.09914042452350977,0.03694361558221666,0.49990431538025765,0.3853566463245447,0.15995507884228977,53578.0625,0.060919568694418134,0.11304129282768222,0.7990798648117591,0.09768033625836438,0.7977643418500212,0.5686862664393852,0,0
212,Dee Thornton,IN,U.S. House Indiana District 5,Representative,-0.1558,0.53,Yes,Female,Nonwhite,No,No,No,No,No,No,0.853722514661467,0.06786780856907029,0.038615319556405604,0.14627748533853313,0.03481604925676173,0.510415862049932,0.3834645364284011,0.15763888607582274,53466.75,0.06615415006452899,0.10938751450858747,0.7306144923606808,0.0968241970492067,0.7210646557343581,0.28298963440719666,1,1
213,Dion Douglas,IN,U.S. House Indiana District 5,Representative,-0.1558,0.10300000000000001,No,Female,White,No,No,No,No,No,No,0.853722514661467,0.06786780856907029,0.038615319556405604,0.14627748533853313,0.03481604925676173,0.510415862049932,0.3834645364284011,0.15763888607582274,53466.75,0.06615415006452899,0.10938751450858747,0.7306144923606808,0.0968241970492067,0.7210646557343581,0.28298963440719666,1,1
214,Eshel Faraggi,IN,U.S. House Indiana District 5,Representative,-0.1558,0.07599999900000001,No,Male,Nonwhite,No,No,No,No,Yes,No,0.853722514661467,0.06786780856907029,0.038615319556405604,0.14627748533853313,0.03481604925676173,0.510415862049932,0.3834645364284011,0.15763888607582274,53466.75,0.06615415006452899,0.10938751450858747,0.7306144923606808,0.0968241970492067,0.7210646557343581,0.28298963440719666,1,1
215,Kyle Brenden Moore,IN,U.S. House Indiana District 5,Representative,-0.1558,0.23700001,No,Male,Nonwhite,No,No,No,No,Yes,No,0.853722514661467,0.06786780856907029,0.038615319556405604,0.14627748533853313,0.03481604925676173,0.510415862049932,0.3834645364284011,0.15763888607582274,53466.75,0.06615415006452899,0.10938751450858747,0.7306144923606808,0.0968241970492067,0.7210646557343581,0.28298963440719666,1,1
216,Sean Dugdale,IN,U.S. House Indiana District 5,Representative,-0.1558,0.055,No,Male,White,No,No,No,No,No,No,0.853722514661467,0.06786780856907029,0.038615319556405604,0.14627748533853313,0.03481604925676173,0.510415862049932,0.3834645364284011,0.15763888607582274,53466.75,0.06615415006452899,0.10938751450858747,0.7306144923606808,0.0968241970492067,0.7210646557343581,0.28298963440719666,1,1
217,George Thomas Holland,IN,U.S. House Indiana District 6,Representative,-0.38529999,0.111,No,Male,White,Yes,No,No,No,Yes,No,0.933912625353735,0.020161234693694626,0.022808636722251675,0.06608737464626485,0.017975302171279624,0.503429159572758,0.3717682964963216,0.1671063582676457,49188.04761904762,0.06765105604542451,0.1277611521294021,0.827168965726358,0.12185094173577041,0.8278248247406591,0.575675846307502,0,0
218,Jeannine Lee Lake,IN,U.S. House Indiana District 6,Representative,-0.38529999,0.38299999,Yes,Female,Nonwhite,No,No,No,No,No,No,0.933912625353735,0.020161234693694626,0.022808636722251675,0.06608737464626485,0.017975302171279624,0.503429159572758,0.3717682964963216,0.1671063582676457,49188.04761904762,0.06765105604542451,0.1277611521294021,0.827168965726358,0.12185094173577041,0.8278248247406591,0.575675846307502,0,0
